student_id,category,attempts,correct_ratio,avg_time_sec,hint_rate,repeat_rate,weak_label
S078,Algorithms,22,0.181887312,35.53126715,0.473984823,0.356290455,1
S078,Ethics,23,0.248811275,38.88535224,0.478802928,0.233609246,1
S079,ICT & Society,20,0.368859073,33.09785851,0.494544649,0.43131479,1
S079,Networking,11,0.748441715,18.35444545,0.295951865,0.088370598,0
S079,Security,15,0.177505086,31.54194046,0.483610865,0.388972251,1
S079,Hardware,19,0.189875663,29.63794568,0.568383359,0.399430732,1
S079,Software,16,0.717015998,30.43941221,0.26247115,0.319460844,0
S079,Data Representation,19,0.36876281,32.48263313,0.279996518,0.319744864,1
S079,Internet,23,0.05905947,44.7466772,0.578790268,0.449984316,1
S079,Databases,16,0.586327585,33.05788455,0.171753353,0.343260517,0
S079,Algorithms,13,0.312428442,30.96981607,0.362711687,0.349936744,1
S079,Ethics,12,0.134988547,32.10469661,0.521346977,0.391901819,1
S080,ICT & Society,6,0.365001213,26.21490642,0.371330587,0.295725963,1
S080,Networking,17,0.671513141,20.22679907,0.089118072,0.163081826,0
S080,Security,6,0.647979633,30.76581199,0.344276253,0.209265015,0
S080,Hardware,8,0.678330682,20.88459169,0.157771512,0.098402581,0
S080,Software,22,0.961727515,19.92445749,0.124810246,0.068018371,0
S080,Data Representation,9,0.534134442,30.85061868,0.192362987,0.25284111,1
S080,Internet,18,0.892859116,17.53814764,0.075512766,0.196501432,0
S080,Databases,24,0.42777764,31.68361837,0.212514246,0.315746105,0
S080,Algorithms,15,0.806374705,23.07660389,0.03637752,0.127655232,0
S080,Ethics,7,0.685408839,23.32987144,0.112720956,0.104304422,0
S081,ICT & Society,9,0.98429474,19.60505142,0.129673876,0.179139898,0
S081,Networking,19,1,20.11383925,0.064699608,0.042627314,0
S081,Security,10,0.9517786,17.22159456,0,0.044075668,0
S081,Hardware,21,0.591849024,25.92108281,0.368705906,0.347271429,0
S081,Software,16,0.880961151,23.60563377,0.180722684,0.067095749,0
S081,Data Representation,25,0.575097407,28.15699966,0.340780715,0.219379751,0
S081,Internet,10,0.913152557,25.29934283,0.091339299,0.215309243,0
S081,Databases,6,0.751080652,27.4784285,0.17775813,0.117608614,0
S081,Algorithms,5,1,20.95769178,0,0.096708066,0
S081,Ethics,12,0.821322917,22.5809045,0.148076005,0.10438407,0
S082,ICT & Society,15,0.238720429,30.20657965,0.486241978,0.375353607,1
S082,Networking,13,0.298913543,31.89808625,0.469690297,0.3344948,1
S082,Security,17,0.319094172,27.60039418,0.268554922,0.221246433,1
S082,Hardware,7,0.300434988,32.07597201,0.396121837,0.464535647,1
S082,Software,8,0,41.38561395,0.594997211,0.409457663,1
S082,Data Representation,20,0.634745634,19.83311341,0.176960536,0.131149619,0
S082,Internet,21,0.291842455,28.84962801,0.260607562,0.309490267,0
S082,Databases,4,0.884259034,20.46735117,0.249955177,0.108310172,0
S082,Algorithms,12,0.292916019,34.51236195,0.434192648,0.300329698,1
S082,Ethics,19,0.300542235,34.91591413,0.494176272,0.392774791,1
S083,ICT & Society,13,0.663585369,24.63960715,0.410866745,0.224176411,0
S083,Networking,23,0.265395784,32.73143647,0.48456983,0.483860848,1
S083,Security,11,0.136307499,36.1407697,0.451591118,0.463100736,1
S083,Hardware,16,0.474371825,27.04782517,0.49999562,0.209610051,0
S083,Software,5,0.856423784,27.96666493,0.248482069,0.117062869,0
S083,Data Representation,7,0.67547626,25.04430416,0.083826254,0.162188327,0
S083,Internet,20,0.72301893,29.93213732,0.110475927,0.209680808,0
S083,Databases,19,0.750222943,25.457203,0.25484634,0.205711613,0
S083,Algorithms,12,0.575615402,34.66127243,0.273893706,0.267034025,0
S083,Ethics,3,0.69350154,28.59818847,0.265048728,0.193249016,0
S084,ICT & Society,12,0.519296893,36.26310002,0.344099695,0.262397394,1
S084,Networking,10,0.416357958,31.48243031,0.406387724,0.376639571,0
S084,Security,10,0.935055847,25.65254039,0.328409497,0.103846126,0
S084,Hardware,25,0.258816084,37.3166579,0.498913545,0.389026557,1
S084,Software,21,0.048985919,35.32405938,0.535596839,0.579009609,1
S084,Data Representation,6,0.262817271,33.53525238,0.428679499,0.172753039,0
S084,Internet,12,0.65698316,27.80577088,0.174247868,0.122440752,0
S084,Databases,4,0.763875769,20.24919911,0.333613497,0.298799241,0
S084,Algorithms,6,0.624355004,30.36221958,0.231146088,0.292495114,0
S084,Ethics,19,0.42485923,26.48436154,0.383516087,0.337498083,1
S085,ICT & Society,16,0.589296077,23.88572903,0.287383359,0.151769848,0
S085,Networking,18,0.633639779,36.43731986,0.356898255,0.248346019,0
S085,Security,11,0.791624981,25.57880698,0.116681207,0.117200808,0
S085,Hardware,10,0.900567081,24.38705249,0.147602258,0.05275069,0
S085,Software,8,0.907760643,20.06651891,0.223888932,0.089888029,0
S085,Data Representation,18,0.5795757,27.2382296,0.182061265,0.271533102,0
S085,Internet,16,0.805957917,25.63181436,0.121318411,0.072301014,0
S085,Databases,18,0.572139175,23.5557276,0.196582901,0.319130789,0
S085,Algorithms,15,0.812440885,23.71498915,0.217501452,0.173446225,0
S085,Ethics,24,0.635661407,22.24217387,0.213978381,0.257491137,0
S086,ICT & Society,9,0.765469319,26.98613725,0.215826584,0.20725956,0
S086,Networking,10,0.201032991,33.97033665,0.446353604,0.282107516,1
S086,Security,9,0.480296597,26.36409637,0.333314761,0.280053409,0
S086,Hardware,17,0.073282219,34.09757808,0.526588805,0.44883803,1
S086,Software,17,0.447892323,31.56868498,0.273939595,0.297210634,0
S086,Data Representation,25,0.1285097,34.10628939,0.443947847,0.371846591,1
S086,Internet,11,0.284602318,27.86769232,0.475729139,0.352335437,1
S086,Databases,8,0.7430462,25.62040228,0.223825054,0.015811019,0
S086,Algorithms,14,0.502530714,30.3667156,0.291646656,0.275895745,0
S086,Ethics,14,0.342552481,39.22932587,0.448112347,0.466524846,1
S087,ICT & Society,17,0,40.64834188,0.425501924,0.476028454,1
S087,Networking,18,0.281867293,27.96102485,0.231498553,0.194172913,1
S087,Security,19,0,39.54592281,0.564119321,0.463948225,1
S087,Hardware,14,0.073361548,43.08028854,0.528519434,0.529380039,1
S087,Software,18,0.313041244,31.29646861,0.448143427,0.423462299,1
S087,Data Representation,23,0,36.85476861,0.474395349,0.50804846,1
S087,Internet,13,0.374728385,31.22103376,0.457714182,0.376955199,1
S087,Databases,26,0.111027317,40.75670071,0.503495081,0.429560339,1
S087,Algorithms,19,0.30059077,31.37798948,0.435796514,0.439617396,1
S087,Ethics,24,0.193278021,36.96207826,0.52897882,0.411625565,1
S088,ICT & Society,9,0.456301683,33.74840985,0.397868512,0.282253703,0
S088,Networking,8,0.813439491,30.64529847,0.22899532,0.158737744,0
S088,Security,19,0.722549642,23.55392626,0.250952689,0.124115816,0
S088,Hardware,21,0.54142725,30.56379787,0.332302176,0.233808289,0
S088,Software,18,0.216824131,32.22479685,0.389067329,0.356341573,1
S088,Data Representation,17,0.342190635,28.54051382,0.271405922,0.346938834,1
S088,Internet,15,0.765883449,33.16078934,0.328539618,0.241404435,0
S088,Databases,11,0.488539525,22.92085155,0.317726057,0.256317325,0
S088,Algorithms,19,0.454473999,27.08144725,0.282475234,0.260350729,0
S088,Ethics,8,0.728227178,24.31829049,0.361800866,0.166746911,0
S089,ICT & Society,19,0.609216929,35.70164407,0.362317433,0.266122825,0
S089,Networking,18,0.725844447,21.94913286,0.3279697,0.169491268,0
S089,Security,10,0.595090259,24.5253304,0.303283027,0.202571005,0
S089,Hardware,13,0.556601848,22.78974228,0.266741562,0.222149542,0
S089,Software,6,0.510133745,27.94385853,0.14853039,0.219807754,0
S089,Data Representation,21,0.045192687,35.1671274,0.56422265,0.466456969,1
S089,Internet,17,0.199826933,33.4801204,0.440666948,0.396026361,1
S089,Databases,15,0.565469806,26.88919851,0.34788463,0.171261846,0
S089,Algorithms,9,0.798265063,21.35553667,0.176699459,0.120260121,0
S089,Ethics,11,1,18.43078451,0.128514164,0,0
S090,ICT & Society,15,0.488756668,32.36694248,0.265258849,0.274781949,0
S090,Networking,11,0.396381945,30.90624708,0.320922595,0.40635601,1
S090,Security,14,0.567943456,29.96141752,0.271888063,0.227364089,0
S090,Hardware,18,0.29232772,33.24541922,0.41305685,0.385935664,1
S090,Software,11,0.852857415,24.10205774,0.284934085,0.228945466,0
S090,Data Representation,7,0.10415144,37.52711173,0.564642068,0.543700885,1
S090,Internet,18,0.129330174,33.24360499,0.507936562,0.452896778,1
S090,Databases,9,0.379525669,27.31165394,0.335887999,0.292800132,1
S090,Algorithms,24,0.07467872,34.12693431,0.425791338,0.410710418,1
S090,Ethics,14,0.340416898,39.44948816,0.449237204,0.299974761,1
S091,ICT & Society,14,0.81863635,19.02775019,0.234260841,0.159787621,0
S091,Networking,22,0.720679723,25.04579498,0.315024141,0.266668936,0
S091,Security,21,0.735658404,25.30360148,0.104171993,0.089282423,0
S091,Hardware,15,0.16682252,40.00445326,0.457885849,0.378269112,1
S091,Software,20,0.78960403,25.04505158,0.182634859,0.178047539,0
S091,Data Representation,5,0.244772172,33.4685049,0.305825288,0.343382916,1
S091,Internet,20,0.722250389,32.3106268,0.344924846,0.124335868,0
S091,Databases,6,0.952863786,25.89964884,0.182107623,0.153508237,0
S091,Algorithms,19,0.866629531,30.76710978,0.157802387,0.153075703,0
S091,Ethics,19,0.470202302,37.26272615,0.328736048,0.302584765,0
S092,ICT & Society,13,0.881932365,18.66077725,0.192349112,0.190242443,0
S092,Networking,22,0.249242521,31.12508231,0.39482777,0.441491277,1
S092,Security,12,0.865082973,28.79764788,0.256561295,0.148434809,0
S092,Hardware,7,0.510482552,25.09992914,0.396057793,0.154113436,0
S092,Software,11,0.189380399,29.38673909,0.572090355,0.391483764,1
S092,Data Representation,17,0.333915792,26.52136442,0.483712524,0.38702321,1
S092,Internet,8,0.20900927,30.00990477,0.546195027,0.424873617,1
S092,Databases,14,0.381015245,33.66315037,0.29531047,0.363199516,1
S092,Algorithms,11,0.505238758,25.70312658,0.309656941,0.377769252,1
S092,Ethics,20,0.42212708,30.89898524,0.201599656,0.175543174,0
S093,ICT & Society,9,0.896538694,25.00868241,0.217548955,0.15227625,0
S093,Networking,10,0.605627045,29.79347767,0.17086568,0.157620447,0
S093,Security,12,0.548290945,16.48019976,0.259817524,0.292028029,0
S093,Hardware,11,0.923748315,24.45775211,0.174108248,0.129262601,0
S093,Software,24,0.687314341,20.36500138,0.225152928,0.222427232,0
S093,Data Representation,14,0.953620665,20.59439747,0.011133913,0.075643493,0
S093,Internet,13,0.648741594,18.69629133,0.232725164,0.256350245,0
S093,Databases,19,0.907237307,10.79911807,0.034378579,0.004344119,0
S093,Algorithms,18,0.829910747,13.30750614,0.179121152,0.075060744,0
S093,Ethics,22,1,23.27225516,0.09531549,0,0
S094,ICT & Society,20,0.887042259,21.21768566,0.08562177,0.062189065,0
S094,Networking,20,0.869104282,22.02204451,0.054656503,0.097395727,0
S094,Security,8,1,13.8145675,0.171278104,0.006035448,0
S094,Hardware,13,0.903816861,20.77907263,0.18935534,0.316258763,0
S094,Software,13,0.866516176,21.15555466,0.294302988,0.099696513,0
S094,Data Representation,7,0.950211695,19.5660515,0.210747022,0.180340208,0
S094,Internet,5,1,18.28575012,0.088969878,0.02444383,0
S094,Databases,7,0.833684324,29.94280494,0.137505825,0.151700771,0
S094,Algorithms,7,0.854954935,17.10212146,0.173274881,0.090004275,0
S094,Ethics,13,0.689954265,23.33055247,0.268807914,0.170595239,0
S095,ICT & Society,13,0.90282387,21.04787847,0.212516098,0.074449231,0
S095,Networking,7,0.803727651,17.12115276,0.120962868,0.007070444,0
S095,Security,15,0.674705367,22.97008283,0.258273279,0.12332111,0
S095,Hardware,17,0.743654906,29.35728973,0.129988603,0.222607479,0
S095,Software,9,0.466834317,28.97106412,0.277330963,0.321079539,1
S095,Data Representation,12,0.726854627,23.94156907,0.338478708,0.305767211,0
S095,Internet,25,0.457491476,26.75170653,0.366241265,0.337299291,1
S095,Databases,19,0.201040034,37.79801663,0.344143711,0.361151352,1
S095,Algorithms,24,0.208905829,37.27131057,0.411496131,0.270385602,1
S095,Ethics,17,0.481759324,40.22127284,0.325525735,0.353603304,1
S096,ICT & Society,20,0,34.73157913,0.509816045,0.410852824,1
S096,Networking,6,0.195899266,37.35252948,0.488608401,0.4316475,1
S096,Security,9,0.178148655,28.91296626,0.412612325,0.408513603,1
S096,Hardware,19,0.096281541,41.41028936,0.553711208,0.507277907,1
S096,Software,14,0.091103076,35.7000284,0.586258559,0.640755377,1
S096,Data Representation,21,0.525771581,26.58465373,0.319406892,0.134150082,0
S096,Internet,24,0.184590094,24.20825197,0.404587904,0.287498529,1
S096,Databases,13,0.369262022,35.20847253,0.359022991,0.262889633,0
S096,Algorithms,14,0.373414647,33.83164455,0.427188917,0.313204476,1
S096,Ethics,5,0.178035781,27.8219281,0.428538447,0.354865238,1
S097,ICT & Society,15,0.113702626,35.27891959,0.470001258,0.409663335,1
S097,Networking,11,0.495221609,31.69107274,0.330010974,0.242562526,0
S097,Security,15,0,46.90575797,0.656276696,0.532054297,1
S097,Hardware,19,0.652281706,24.72209302,0.317321299,0.109445738,0
S097,Software,9,0.334788757,28.89706659,0.360251002,0.328440842,1
S097,Data Representation,12,0.253658949,32.42887967,0.457744841,0.331111896,1
S097,Internet,21,0.119638374,46.92376327,0.437428114,0.294229403,1
S097,Databases,11,0.360981275,31.67506774,0.39519793,0.368874674,1
S097,Algorithms,14,0.205787719,37.87927313,0.509394794,0.439243143,1
S097,Ethics,20,0.176652458,33.5001898,0.629056895,0.317957227,1
S098,ICT & Society,11,0.566613924,30.2389406,0.235496114,0.26702956,0
S098,Networking,10,0.463049067,23.39765166,0.313527153,0.211827218,0
S098,Security,16,0.070634161,35.14721306,0.541810797,0.481257773,1
S098,Hardware,16,0.688711356,18.80933564,0.147583588,0.108177054,0
S098,Software,14,0.64339538,28.77453886,0.291894482,0.169358999,0
S098,Data Representation,3,0.666572939,22.02211991,0.179930342,0.224056258,0
S098,Internet,12,0.174781787,34.5357936,0.596094673,0.461782317,1
S098,Databases,23,0.489138538,23.30718924,0.278162045,0.179401227,0
S098,Algorithms,21,0.386773808,27.59815587,0.483231025,0.330121088,0
S098,Ethics,14,0.413362015,27.39030223,0.322599044,0.352304732,1
S099,ICT & Society,13,0.399972303,37.76517712,0.423299777,0.247286637,0
S099,Networking,9,0.740056531,25.01765757,0.243164481,0.213446497,0
S099,Security,17,0.250259486,31.93337925,0.340955281,0.29499056,0
S099,Hardware,16,0.730144695,28.43199563,0.21116769,0.15057018,0
S099,Software,16,0.880270809,28.00534246,0.132145592,0.149678933,0
S099,Data Representation,17,0.454215249,26.68562783,0.38206463,0.339705191,0
S099,Internet,18,0.73692582,22.48254723,0.238950753,0.12873659,0
S099,Databases,20,0.477874015,31.13534553,0.302549749,0.31254552,0
S099,Algorithms,15,0.887262574,19.35816427,0.188856271,0.144461545,0
S099,Ethics,5,0.252304426,34.77956529,0.303930031,0.377288188,1
S100,ICT & Society,15,0.830437207,23.66756016,0.17017895,0.156503668,0
S100,Networking,5,0.841040483,27.20892754,0.203096433,0.220625812,0
S100,Security,3,0.777796195,28.20652546,0.321307541,0.267884528,0
S100,Hardware,21,0.664086138,26.23217475,0.237924158,0.226170713,0
S100,Software,25,0.273747056,40.80256715,0.461712036,0.395240733,1
S100,Data Representation,5,0.721054999,25.96471106,0.226361428,0.175979516,0
S100,Internet,10,0.511319922,36.01759795,0.435903117,0.336771473,1
S100,Databases,17,0.078580988,41.39609686,0.508563347,0.456926987,1
S100,Algorithms,16,0.843623461,28.20464643,0.127439055,0.06000824,0
S100,Ethics,19,0.475304748,24.93470963,0.442384117,0.30196052,1
S101,ICT & Society,11,0.171311519,39.20646866,0.496219922,0.466608898,1
S101,Networking,18,0.16282413,36.67380042,0.626133191,0.428153314,1
S101,Security,10,0.364106559,28.22930303,0.355787159,0.225276234,1
S101,Hardware,12,0.571848671,24.91742417,0.259705094,0.198684977,0
S101,Software,9,0.337031018,36.49791585,0.313596942,0.478698029,1
S101,Data Representation,19,0.183007261,43.72700405,0.380872174,0.328143523,1
S101,Internet,14,0.393077987,25.54499634,0.353951643,0.349938566,1
S101,Databases,12,0.675874055,30.94202863,0.155430017,0.27390157,0
S101,Algorithms,19,0.641570754,22.9740723,0.278700819,0.101749107,0
S101,Ethics,9,0.952998487,20.27388089,0.143071398,0.032579793,0
S102,ICT & Society,6,0.533830711,31.63790331,0.388859991,0.337185927,1
S102,Networking,5,0,36.07552249,0.497633504,0.482510351,1
S102,Security,16,0,39.68106767,0.469055719,0.468075316,1
S102,Hardware,20,0,38.71562205,0.589742134,0.516549295,1
S102,Software,11,0.042657308,36.67894933,0.501012681,0.630320997,1
S102,Data Representation,21,0.128157166,35.8201038,0.528990073,0.450062058,1
S102,Internet,18,0.144219186,28.21996981,0.509964632,0.376955728,1
S102,Databases,26,0.069478443,36.93071729,0.520977628,0.522739144,1
S102,Algorithms,21,0.074641432,30.00634804,0.543918345,0.505465991,1
S102,Ethics,22,0,35.24187513,0.573696635,0.534262672,1
S103,ICT & Society,14,1,23.39914808,0.123213903,0.118083111,0
S103,Networking,8,0.809304896,22.20905516,0.170895549,0.086960678,0
S103,Security,12,0.806117936,17.2873132,0.179633072,0.198768805,0
S103,Hardware,15,0.427527971,27.57648941,0.290637869,0.228034956,0
S103,Software,19,0.666011275,32.77226953,0.348546082,0.318055479,0
S103,Data Representation,16,0.844692761,24.75650535,0.226551503,0.091243752,0
S103,Internet,19,0.878199407,22.52729942,0.095759894,0.185111645,0
S103,Databases,20,0.632075345,22.04509532,0.259646851,0.129734057,0
S103,Algorithms,27,0.700029883,36.29079096,0.214182571,0.116122175,0
S103,Ethics,10,0.815518639,25.00536776,0.157482492,0.121293994,0
S104,ICT & Society,11,0.603283811,24.37834018,0.275323203,0.173614002,0
S104,Networking,12,0.529848862,32.91283507,0.361508047,0.340109341,1
S104,Security,20,0.611151823,29.05968225,0.337924965,0.354584687,0
S104,Hardware,17,0.93754316,22.37331763,0.240812955,0.028874531,0
S104,Software,21,0.736492703,20.77432003,0.201426409,0.211557009,0
S104,Data Representation,11,0.770883573,28.33190489,0.151085595,0.133784258,0
S104,Internet,6,1,18.00149341,0.027657793,0.034987927,0
S104,Databases,15,0.95291734,29.67458212,0.106354948,0.002719159,0
S104,Algorithms,8,0.830577929,20.73800868,0.179750205,0.09440758,0
S104,Ethics,8,0.815242196,13.08111112,0.173304486,0.065322756,0
S105,ICT & Society,13,0.53791874,21.83965738,0.253762598,0.12580156,1
S105,Networking,8,0.112553,43.0287228,0.504363842,0.402011105,1
S105,Security,19,0.10065308,37.13048836,0.477335288,0.492557625,1
S105,Hardware,11,0.046866369,32.00774462,0.490167227,0.338485717,1
S105,Software,24,0.875504905,21.38453488,0.233394377,0.161495774,0
S105,Data Representation,26,0.594433797,23.92290021,0.277071261,0.2083197,0
S105,Internet,25,0.513486333,32.76853144,0.361259762,0.365162216,0
S105,Databases,19,0.727440246,26.20287373,0.28652738,0.243797136,0
S105,Algorithms,13,0.404686045,32.67308719,0.329473839,0.383752294,1
S105,Ethics,16,0.223110404,33.89820899,0.51259072,0.347494719,1
S106,ICT & Society,4,0.834907295,21.22530183,0.154317715,0.102072172,0
S106,Networking,12,0.256393301,29.45463161,0.328803338,0.334161404,0
S106,Security,21,0.532245306,31.33519099,0.222728147,0.247803743,0
S106,Hardware,16,0.820627342,23.97304692,0.19879863,0.082496134,0
S106,Software,19,0.625895524,26.05113293,0.316705473,0.384352441,0
S106,Data Representation,17,0.355366524,33.21143628,0.370857701,0.349154892,1
S106,Internet,14,0.41167716,29.12039357,0.386872292,0.314149723,0
S106,Databases,16,0.8780402,27.4213214,0.20025963,0.103177892,0
S106,Algorithms,14,0.317406745,31.77394655,0.469559963,0.206880907,1
S106,Ethics,20,0.263022876,40.01133306,0.476003555,0.396655703,1
S107,ICT & Society,26,0.203905454,28.48243769,0.480669929,0.38199906,1
S107,Networking,10,0.243134458,30.74102638,0.489611266,0.351122748,1
S107,Security,22,0.076348809,33.0175418,0.4767341,0.425163158,1
S107,Hardware,18,0.593253713,29.12162758,0.321105352,0.291516483,0
S107,Software,14,0.491010552,31.47462272,0.396183504,0.194677944,0
S107,Data Representation,21,0.537630234,28.35264073,0.250791342,0.182098468,0
S107,Internet,10,0.197450296,37.15623635,0.486610645,0.40794816,1
S107,Databases,25,0.35953372,27.88553927,0.362481774,0.373178102,1
S107,Algorithms,4,0.670263064,26.31934562,0.183705105,0.277407339,0
S107,Ethics,12,0.002934516,35.11151562,0.632701019,0.471753994,1
S108,ICT & Society,4,0.250735738,37.3482236,0.528303087,0.262635606,1
S108,Networking,13,0.211971417,33.70332179,0.550460498,0.397125937,1
S108,Security,10,0.104705093,33.10660873,0.579977605,0.380631637,1
S108,Hardware,18,0.346396056,24.134497,0.372080473,0.328264973,1
S108,Software,26,0.005707264,39.8823705,0.57382349,0.489685864,1
S108,Data Representation,15,0.146159832,33.30325762,0.548625497,0.420410631,1
S108,Internet,13,0.050144786,31.02405475,0.437284298,0.456190183,1
S108,Databases,20,0.119755938,33.87064839,0.49703632,0.445979539,1
S108,Algorithms,13,0.078621432,28.52545192,0.454955035,0.38637246,1
S108,Ethics,20,0.024299051,29.99641844,0.431197148,0.46565717,1
S109,ICT & Society,16,0.28670413,31.40174734,0.378400995,0.411994457,1
S109,Networking,21,0.384697928,34.29895093,0.56710937,0.376703722,1
S109,Security,20,0.33224616,34.81789783,0.411789039,0.364536387,1
S109,Hardware,23,0.094663252,36.87397707,0.486326281,0.41151898,1
S109,Software,15,0.451144754,25.26019864,0.336097548,0.335456165,0
S109,Data Representation,9,0.374247583,30.83774564,0.357838254,0.328125229,1
S109,Internet,18,0.16561283,36.15737749,0.484442322,0.348780552,1
S109,Databases,11,0.790742561,26.01739882,0.316180312,0.220607748,0
S109,Algorithms,21,0.231473216,36.73796189,0.38192968,0.457439958,1
S109,Ethics,9,0.46019459,26.39291508,0.342877,0.205183469,0
S110,ICT & Society,18,0.429557599,24.63204775,0.343710025,0.283801315,0
S110,Networking,8,0.582996758,21.64537169,0.261938151,0.314315394,0
S110,Security,12,0.075983174,37.67864728,0.538282759,0.372953214,1
S110,Hardware,23,0.424752582,30.36908734,0.381686654,0.36022006,1
S110,Software,19,0.805758536,20.42665801,0.146972736,0.008733061,0
S110,Data Representation,11,0.500818006,28.77901059,0.361388107,0.325017497,1
S110,Internet,9,0.922033756,28.3062815,0.193348087,0.130501422,0
S110,Databases,9,1,15.1268761,0.04730267,0.170733425,0
S110,Algorithms,13,0.862711601,28.81383238,0.214582491,0.116433932,0
S110,Ethics,31,0.324271069,29.08195266,0.340736078,0.455640372,1
S111,ICT & Society,10,1,22.57462839,0.094950701,0.108827526,0
S111,Networking,8,1,24.63141075,0.108153508,0.169397306,0
S111,Security,3,0.778232194,23.20976551,0.130565363,0.119213829,0
S111,Hardware,21,0.626526153,26.81107148,0.177263044,0.259002499,0
S111,Software,20,0.747045049,23.56904881,0.284574764,0.11828061,0
S111,Data Representation,9,0.962863566,27.36092609,0.130641995,0.164441148,0
S111,Internet,17,0.803248698,25.77484312,0.212690338,0.084076221,0
S111,Databases,21,0.886654594,24.74308881,0.137759816,0.126249906,0
S111,Algorithms,13,0.911250273,24.91356829,0.123313461,0.10061959,0
S111,Ethics,13,0.635823679,11.08126535,0.181072217,0.295558483,0
S112,ICT & Society,9,0.08326366,37.63731251,0.555455599,0.433116795,1
S112,Networking,24,0.221136332,25.94006618,0.431828344,0.305628612,1
S112,Security,19,0.489505066,30.39062208,0.36987698,0.221323086,1
S112,Hardware,25,0.402411792,33.71075327,0.419860665,0.418417344,1
S112,Software,24,0.320874015,26.96357763,0.424874698,0.429360874,1
S112,Data Representation,22,0,39.10245621,0.614339538,0.398436649,1
S112,Internet,9,0.420385166,33.45650415,0.325271421,0.245458996,0
S112,Databases,23,0.243382507,29.94351479,0.433670316,0.384727497,1
S112,Algorithms,12,0.508757629,31.63811046,0.261335609,0.258241698,0
S112,Ethics,8,0.421717228,28.40146425,0.475399474,0.308395385,1
S113,ICT & Society,22,0.377102006,33.90388567,0.362840822,0.325486107,1
S113,Networking,11,0,39.29818601,0.563928488,0.563105973,1
S113,Security,24,0.044510813,41.01276131,0.491844949,0.514907526,1
S113,Hardware,21,0.049014442,38.56550944,0.319422329,0.472019632,1
S113,Software,10,0.126988016,33.23553236,0.577088107,0.448837648,1
S113,Data Representation,9,0.511102088,27.50979371,0.278976842,0.164892505,0
S113,Internet,25,0.065048907,41.88722607,0.501895306,0.457877968,1
S113,Databases,8,0.318247811,34.96903164,0.353884473,0.416954315,1
S113,Algorithms,20,0.125497558,41.58733938,0.454515587,0.456083251,1
S113,Ethics,21,0.496801905,24.66381459,0.421747638,0.309025278,0
S114,ICT & Society,5,0.282189444,31.04708825,0.262916081,0.299443178,1
S114,Networking,18,0.579205103,28.72653893,0.198492675,0.301978299,0
S114,Security,25,0.249554876,39.82334907,0.443828487,0.518701568,1
S114,Hardware,4,0.372125276,25.47065937,0.470741274,0.418947826,1
S114,Software,9,0.092485235,36.93231546,0.510321523,0.466181428,1
S114,Data Representation,21,0.239990478,34.02243746,0.453237775,0.348596502,1
S114,Internet,15,0.362706,39.29734196,0.314714785,0.381895391,1
S114,Databases,9,0.590246587,28.72061357,0.271665051,0.282241548,0
S114,Algorithms,18,0.250166175,35.54136031,0.505493854,0.339199748,1
S114,Ethics,20,0.222646074,40.50292283,0.562184689,0.436496059,1
S115,ICT & Society,22,0.894387101,20.42159204,0.237593576,0.215738786,0
S115,Networking,17,0.968546428,19.13137684,0.014504533,0.074219458,0
S115,Security,13,0.934597577,23.76496861,0.082768442,0.102560954,0
S115,Hardware,8,0.957741013,15.69049831,0.163501506,0.045219255,0
S115,Software,8,0.405393932,37.71293568,0.39651816,0.30755896,0
S115,Data Representation,3,1,20.11398366,0.105145496,0.126604739,0
S115,Internet,11,0.74322777,20.82128995,0.266595804,0.132869513,0
S115,Databases,15,0.944010947,21.65958949,0.188645527,0.203241664,0
S115,Algorithms,8,0.867117394,26.09889026,0.182893155,0.204633264,0
S115,Ethics,8,0.76298717,24.30547996,0.213117704,0.065063951,0
S116,ICT & Society,11,0.819766995,20.47210692,0.182098822,0.191383943,0
S116,Networking,12,0.632592885,32.90560171,0.173429854,0.200448943,0
S116,Security,23,0.384571185,27.20788149,0.273229541,0.314329458,0
S116,Hardware,7,0.551710545,22.2458398,0.324445613,0.200133286,0
S116,Software,14,0.37227045,26.71562423,0.406522686,0.286549025,1
S116,Data Representation,16,0.535670644,32.12106173,0.231977777,0.231432457,0
S116,Internet,5,0.69106546,24.98201056,0.237820086,0.210059436,0
S116,Databases,4,0.51431664,23.33291889,0.370649416,0.229411236,0
S116,Algorithms,18,0.450193998,25.22117983,0.262318239,0.289588453,0
S116,Ethics,13,0.901261584,24.51937963,0.280377831,0.102159868,0
S117,ICT & Society,25,0.206469205,31.2159551,0.391131926,0.577440957,1
S117,Networking,18,0.023333769,37.22971415,0.383973612,0.439328093,1
S117,Security,27,0.105961107,30.36090767,0.500302851,0.418258303,1
S117,Hardware,14,0.544427734,25.58679695,0.347680125,0.26966307,0
S117,Software,25,0.238261111,33.60224482,0.506570624,0.444162762,1
S117,Data Representation,20,0.058641972,36.69933504,0.479304895,0.437341362,1
S117,Internet,21,0.223559357,39.76650985,0.445273929,0.379838487,1
S117,Databases,25,0.294301449,39.09273537,0.336605176,0.493521948,1
S117,Algorithms,10,0.16781753,28.24576093,0.511695178,0.435861572,1
S117,Ethics,18,0,36.67630809,0.506598293,0.562120737,1
S118,ICT & Society,17,0.648043196,22.86960038,0.346478283,0.061929228,0
S118,Networking,11,0.798793633,21.06153198,0.18253152,0.106503053,0
